SIRUTA,F1,F2,F3,F4,F5,F6,F7,F8,F9
5336,-0.050432685458544395,-0.13494476518634002,0.018766834784352676,0.059995625485424066,-0.044112192350091,0.03461910405410741,-0.007010604856603201,-0.06733157844015407,0.028195041258818734
5577,-0.04835483348470942,-0.1388693418730071,-0.05949647200827442,0.09553876035247223,0.013926195028275088,-0.029851291682043465,-0.02862298183948419,-0.24176055139717587,-0.016110640431332465
5700,-0.06059170623642505,-0.14027837074434563,-0.024202285789154815,-0.015801220555237146,0.011809960644980974,0.01319600220824231,-0.004938993084096891,-0.08291040812801691,0.06468479344392945
5755,-0.058537890603660526,-0.14779845913458506,-0.03622890881559017,-0.002191243568406448,0.01836525854146932,0.10120156957503558,-0.024958359005368184,-0.0717278225071784,0.016158066426910575
5826,-0.05836628549688335,-0.1546849811586048,0.0026741848544317433,-0.038165036819645455,0.014040373242171453,0.020454796408537743,-0.02413581533070535,-0.07018552058768406,0.011175077026669795
6048,-0.05362658122980806,-0.007061867572966545,-0.14039202861949937,-0.04002851957831469,0.03985087198334581,-0.17298719718635822,0.13438583988266461,-0.25492094207289145,0.3226680090289846
6119,-0.04670012032843766,-0.24695178977741628,-0.023503265674826995,0.007606997121237518,-0.3524162886568162,0.09443852789941122,-0.20318508399251803,0.024865827639977987,-0.5506285389314349
6164,-0.05475564679931396,-0.12769818468984712,-0.03433534823606467,-0.06307808971550746,0.09756377060759204,-0.004036175001287819,-0.02030348548793958,-0.0942219295226953,0.013980457933992536
6217,-0.041600673552006424,-0.10504836557891524,-0.02286721504236036,-0.06456818407088569,0.17878812013752568,0.007301854985936177,-0.07270142364513645,-0.04051356457280934,0.030595925882105537
6271,-0.05969167535535331,-0.14304770596952476,0.011909865068432418,-0.02021642042163322,0.019941593318517425,0.024852768411932055,-0.01082021562417789,-0.07300005857940876,0.039961940203108684
6397,-0.059071721348489654,-0.15576079238131824,-0.0010202210120646986,-0.037460152806986065,0.01950495958984234,0.013310209154539773,-0.029329962743387443,-0.0731856909630229,0.01071095151175709
6468,-0.05173813099516963,-0.1327914628321763,0.01928890390423768,-0.032078470290293266,0.030510255118770934,-0.014621244080493964,-0.03627187998504166,-0.024612577076790355,0.07580667845996862
6547,-0.06344302405973326,-0.16751004787418855,0.03135391978001548,-0.0462593331013915,-0.08898521601530206,0.018281030205174062,0.019078410884891324,-0.05548334914772205,0.0428373265194094
6592,-0.056373835880226646,-0.1148037102577409,-0.09830410975744705,-0.12236651875744137,0.13809364299312177,0.14750020412137452,-0.184976189147395,-0.06347530807879113,-0.08675586333880801
6627,-0.05931539599837541,-0.16039796026907321,0.0035491304094576732,-0.03550304702807234,0.01880797089892595,0.016410579862453298,-0.03134924643118835,-0.06212509824653637,0.02566542812979504
6761,-0.012844517000752873,-0.12360637633896505,0.13111440639762928,-0.08230403415894466,-0.24829083209858682,-0.18734682622101181,0.26036323259590205,0.3211531018994905,-0.21459593231674357
6930,-0.059157121593814095,-0.1401626369788858,-0.01673635994006037,-0.014416884474289687,0.006751480071338864,-0.014755594272608571,-0.0012050749782634349,-0.06295039770690551,0.025489439264150635
6976,-0.05255802990757807,-0.16144569727529123,-0.0028773634808392516,-0.0034212221746869943,0.001302626708621921,0.03765046892173442,-0.03857452087846013,-0.09674541766656157,0.004570164331219748
7044,-0.05733947057650012,-0.1344351553835193,0.02230752340381284,0.004974659728285335,0.003477332221302207,0.00045609832046140985,0.022165710189594796,-0.10137430715742306,0.026945784703780826
7099,-0.0625135878957464,-0.17186611553403564,-0.06488706647494831,-0.015468157422947637,-0.03624899846296414,0.0015984176114693803,0.11914128774005302,-0.035753275170148625,-0.07935693077923482
7197,-0.059587644994304585,-0.15523937327306597,0.028999670145524875,-0.02479890062244295,0.021071363334906234,0.005405870483908796,-0.035801903884658086,-0.08255025641178813,-0.005453269127571011
7348,-0.057537091675099135,-0.1174235349133463,-0.0747874017964907,-0.07230194269145171,-0.05387336414055354,-0.01753261000135979,0.08349831364473072,-0.08909931982412693,0.09992332832653238
7384,-0.035567381214049544,-0.19575106846274098,-0.18529628823983582,0.6689963309256677,-0.6375802726429138,0.2509993806560095,-0.013773784011334824,-0.6547339219320426,-0.005671407001751436
7446,-0.056144866377303225,-0.1113047764509243,-0.028012592181974508,-0.0007199463045946044,0.028823821160553497,0.04034795508295859,-0.07269359990195214,-0.029989993966352636,-0.008727107373370527
7767,-0.0636547449166617,-0.1454854800334327,-0.07973101737584116,0.042529288087726096,-0.12426165840526625,0.2596275800214071,0.13891469041195464,-0.02836967726155718,0.19480299749450425
7810,-0.05417392803757392,-0.1271764826718031,0.029779764318371676,0.0140643453082907,-0.055423941456743,-0.026649109180424166,0.01720353145007631,0.0023482036471801004,0.09798944764548542
7865,-0.055448276039497375,-0.10789707217927881,0.052059445487875916,-0.06579529873468434,0.1012227561667541,0.10977230285442914,-0.0964011857411453,0.011440518195355928,-0.059390418443414396
7945,-0.06173430985306747,-0.1622326917127197,0.011680168652693251,-0.012994113691284564,-0.023714268524263383,0.009494256230234713,-0.003736016970062031,0.0643039864571839,0.13378693207667533
8014,-0.05092613830452896,-0.13759169664372606,0.016521598087404138,-0.039109301280811866,-0.019686725226367042,0.04974787638696905,0.0267849991557288,0.12425810193646032,0.28487052665201185
8096,-0.040435141753895544,0.08210762480613802,0.13872416472470883,-0.07705813008971524,0.1291589080485528,0.05749324751913808,-0.2247155729231449,0.15374832903225086,0.030420000636671544
8158,-0.052873654080428704,-0.1348247503808594,0.05890560727251146,0.022633457046989762,0.0054790348514896035,0.0004167054960148996,-0.09143759368797673,-0.009663529207655489,-0.10881291471983004
8229,-0.054305268048925597,-0.13725544059490885,-0.007632753144161481,-0.009818990975290159,0.06168656432057496,0.005640228950562585,-0.08747822569086884,-0.037840056734271856,0.007207087738559976
8354,-0.049727835579689704,-0.16104974220929308,0.07337883539061044,-0.036095028513401746,-0.042275265184733894,-0.0843015253998697,-0.04945562048286228,0.13583350993995832,0.046861074186689874
8425,-0.059623632638147885,-0.16431911655400272,-0.005476556560446239,-0.028931918792006635,-0.0012663343997178968,0.062496165572073256,-0.02424067161781967,-0.05922608077402262,0.061339919447967226
8826,-0.06028598931981822,-0.24430458933248694,-0.052058254190843006,0.029046092037764447,-0.6175692850125614,0.21383240394075206,0.2635268462709011,0.18928594217157144,0.0929746462267872
9019,-0.05377877709277782,-0.19807998847389907,0.00138753569748809,-0.02302391005305216,-0.14518540417166004,0.055731877935191756,-0.07891792089125683,-0.03227997727577573,-0.23464260216124871
9026,-0.057291644401201984,-0.14161198269460656,-0.028576518107717122,-0.023652526828600758,0.04622549421080347,0.013894490269777696,-0.03888750806462848,-0.0889498488292522,-0.0011947551419892036
9262,2.749501874389221,17.22364670933334,-8.007874883202232,-3.8533333844833972,4.656332079005169,43.289210956399316,-7.062715108634824,-3.4235781413921327,-4.523431727160652
9280,-0.021557854473571742,-0.06466663858659573,-0.24003617499585525,-0.18015850237997016,0.45540883479548305,0.22520867019229915,-0.2664851239216852,-0.09956773381987931,-0.45584083948184173
9333,-0.02110933563063987,0.04710037834591304,0.15811986316694637,0.07260948067060428,-0.002792012160106541,0.18452315152893925,0.4169158939494229,-0.04941964760469101,0.7310014047404015
9360,-0.020814992388319218,0.06126310365520559,0.013998760648729708,0.010441599486882858,0.16206456269402192,0.0882084296519496,-0.31030335321095887,0.06096086366081973,-0.055450936991805554
9397,0.1300895191704901,0.12298837994484678,-0.3083998994284001,0.5135025451643372,-0.38624624136504926,1.4458045891281408,-1.0022171357151999,-0.870039867719914,-1.9042636162259508
9459,0.06764764274690628,0.3773567627644252,0.26905698850990917,-0.21752694588303256,0.7685680770062965,-0.4209187617090667,0.5419964663795757,0.13248280446082125,-1.3554178191408508
9495,-0.0011960588004466433,0.49518296718557864,0.7159407687167313,1.1921939804238517,0.6326127440126038,0.626534640519788,-1.643306091346297,-1.6723486725045869,3.048362938984132
9538,-0.040896342919236946,0.19747460863435135,-0.051351544367599186,0.23524967128594795,0.2658736544902628,0.13881824537698154,0.01488704726053681,0.40205516011367387,0.30263371461250443
9574,-0.05607676694603347,-0.43710849562741005,0.14031889876168618,-0.16623569954810052,-0.4449759373053229,1.210580041850602,-0.07546901909875654,2.2939892689871435,-0.6717905470167636
9627,0.05179734913728726,0.2893791876100841,-0.8576449124672342,-0.026269133381580108,0.17833616494254892,0.29772902245558114,-0.6515987040497995,-0.3692112765723122,0.19616116351504442
9654,-0.06799130410121915,-0.057375844169903,-0.050669182980952604,0.08254052575081186,0.14192843937297478,0.14745555483096331,-0.027367966137930848,-0.05745163934285167,0.0296781416345931
9690,-0.0528557713884286,-0.09774686010705609,-0.09733690825544306,-0.4362327480036794,-0.4237946409860498,0.24534427942054673,-0.12307514914965524,1.0171055663055522,-0.2615197631962798
9743,-0.030399647923216064,-0.09042819374648121,-0.04729585352356394,-0.015129938751194677,0.11412656775803022,0.14731917572152856,-0.30144929208235394,-0.17391939633808154,-0.35420702150679684
9798,-0.06329531722689788,-0.13634093575733786,-0.01494785963724718,0.0023284948886167444,0.012724637659502944,0.07909684809962932,0.018677438131437525,-0.07356610418820363,0.06775629615352098
9832,-0.053919394403518055,-0.13241625816486052,-0.012827359197590454,-0.01797175162970905,0.05218844265372891,0.01589750461445881,-0.06887468101964254,-0.06712882569911031,-0.023704081363354293
9887,-0.0574756812875963,-0.15425258642827677,0.07855576074184653,-0.02403725503609392,0.008314378560043531,-0.022120541812924957,-0.04910441083438221,-0.0635875966971776,-0.04840748164176817
9930,-0.03071827712283372,-0.07632507871930634,-0.09788967491332122,-0.09342470668683917,0.21007787834829714,0.0178223482956298,-0.18908179504196007,-0.011399005026149914,0.1490180827368259
10006,-0.05281642218436388,-0.1323290299561588,-0.03244813654867053,-0.04162839473833702,0.0607042774621377,0.010937326981159498,-0.07861434628592746,-0.07218908205039125,0.03255207095722741
10051,-0.058640257972398004,-0.14909269595399888,0.022292319132321242,-0.025285480928434502,0.015796529029559536,0.006021282806467785,-0.030035067440522804,-0.06007623827398132,-0.011823347489311012
10104,-0.04122336511526197,-0.0975819783675075,-0.048295917665334115,-0.05974113186736261,0.15106048576372588,-0.05168046814503406,-0.197041166157247,0.10533333508385308,0.11255083428688227
10195,-0.04473073249679139,-0.1058410387255423,-0.1520950997688396,0.01919333650572421,0.03236580996237893,-0.006082454254439137,-0.023999282220949207,-0.12167615584947415,-0.006824953904274052
10239,-0.04839654527190477,-0.0734728878026948,-0.06042640935596978,-0.0982462805058602,0.19162376873376302,-0.19169631932556566,0.05412164121117275,-0.044943833726957795,0.2504688578066748
10293,-0.04824897903022592,-0.08271815896628217,0.0030461622104323845,-0.01962933435375345,0.0960401234064512,-0.005318182680828495,-0.08460356494366207,-0.06295814680716975,0.00355417856698366
10346,-0.06187486888236441,-0.14033355081623688,0.009183126256770285,-0.012155189883747591,0.023517637166615823,0.05568449807726521,0.008780238658220483,-0.09110462629575926,0.05873203559514591
10373,-0.05010491555971127,-0.013914023461276414,-0.10157026407240324,0.005133391282813837,0.09362458072949921,-0.0013700757774439266,0.12969724946985772,-0.27257445261319463,0.26525106174382573
10417,-0.037680324349302526,-0.0950526141786426,-0.19852120933449877,-0.10022910627120313,0.19193881234858254,0.2513733495364005,-0.07253984189176495,-0.21437431605718185,-0.04721654731686433
10453,-0.05619131018358404,-0.12411060183279028,-0.10656240762448096,-0.09128911308153753,0.1116976126820688,0.1260348786484867,-0.19260460384646041,-0.04566660802275772,-0.1171084761604577
10514,-0.04875613775457056,-0.13793780925863186,0.004386049156666265,-0.00793998579977826,-0.0027693257366713155,-0.012970727597515483,-0.006672447732092904,-0.08731578860624027,-0.024117059104165797
10532,-0.05397628538473009,-0.13175671860226917,-0.014869393476285991,-0.03746912097164296,0.04652743596659848,0.004370699994347902,-0.04791066311721403,-0.02197365547330269,0.058637899279501124
10649,-0.06048019803282673,-0.12913839951873696,-0.035542300619050074,-0.020563410970921382,0.0014023013992051723,0.03800705452726823,0.026129984602421337,-0.1186095985540717,0.12866635431455986
10701,-0.05668366419296791,-0.14846068673576668,-0.027015271464904872,-0.013891110982804244,0.022078696496003036,0.008562825822637884,-0.03460728963211506,-0.11395237191744305,-0.006679029026863333
10765,-0.062361688555052176,-0.14451625221577036,-0.03437938563715756,-0.03043467640354478,0.04132607392478339,0.08083266824711939,-0.011499652182867684,-0.07424541633312497,-0.018277896900509173
10827,-0.044799745226064204,0.0959122248227983,0.36556012357226575,0.2546073876204427,0.014543801263957276,0.007623178348097796,0.20806955073047867,0.15135830541507764,0.6275015520308437
10872,-0.09315464345942975,-0.10102666383226151,0.20653097459643915,0.23712806924941146,0.07122138298370741,0.02416120622709185,-0.1917844072940048,-0.119848032480032,0.42064237613975836
10916,-0.05885982041205443,-0.1497074859259308,-0.009934587748849338,-0.03132907977492964,0.013552258650508029,0.030203921163027656,-0.015070681765344476,-0.06495220038008546,0.03182086307253869
10943,-0.015587628577511007,0.02459680698454385,-0.2682117194803446,-0.09892531393751369,0.3227600777436321,0.026966411400890358,-0.05484496306553704,0.20450746472996703,0.08242885070458837
11058,-0.05348875397295589,-0.1344089852843779,-0.07426951269649835,-0.06845490409416946,0.03479253818075002,0.07314480918580397,-0.06981382062395607,0.032787495686073496,0.08953573921420896
11174,-0.04710064018838266,-0.13981408063573514,-0.03809117625704812,-0.016761653787184146,-0.01690301773660118,0.19318661619561175,0.06806346940071763,-0.16258051714219426,0.05979301267432742
11236,-0.0536940297981033,-0.14035330104800797,0.0011938328081112777,0.00048185873337083215,0.1010705065260993,0.011679684956525091,-0.029666575961703905,-0.018369422873799203,-0.06992943279845536
11307,-0.058668426627366134,-0.15347347147801305,-0.005381400503225415,-0.03440289813467216,0.018508655739985846,0.01336583164492948,-0.03100480659448273,-0.07433960990436954,0.00428347432171565
11352,-0.07913432632409034,-0.18547418807251387,0.08973427787073188,-0.09832860391103371,0.011967476276453457,-0.06689144657907357,0.14616412509858862,0.06001189628938627,0.2725545938310477
11398,-0.05057170995252893,-0.11307142890277717,0.008803296039406744,-0.04955824599057374,-0.06812543317128548,0.01901691230169901,-0.008849369700156475,-0.043808357774576236,-0.03654252923097058
11423,-0.05705973222232843,-0.1477107126842344,-0.0065754674191272075,-0.023182673109515196,0.03401614764666017,0.013895821616040596,-0.046222687615488804,-0.06371709408716213,-0.009463740667167195
11478,-0.06976657046016407,-0.20179834348367975,0.06910877332127865,0.0204076271769214,-0.0695014380458142,0.18436608031078608,0.038667756214509526,0.013233104512453372,0.2574983595478559
11502,-0.0622298276651388,-0.14930051379530773,-0.02863742100518392,-0.037771492254344015,0.03990780629626934,-0.04030234954986377,-0.018264432220457365,0.009244078013520304,0.19530774452473498
11539,-0.04484982404513637,-0.06398272241523935,-0.07130817891931367,0.07702627063383433,0.13241281262499244,0.2399137837116849,-0.12569291398112178,-0.187211476857661,0.09254586490385484
11584,-0.14631386484219025,0.3129122211544383,-0.8096958322695491,-0.0111500771960027,-0.44524598644323177,0.7790139948189556,1.6707112186530626,-1.6162401959695356,2.8412709779517886
11637,-0.06785718417515996,-0.17341627553654382,0.014683241760316185,-0.04469033662540565,-0.020585869521624212,0.050160531225722935,0.019298003414910787,0.0034266523259105152,-0.011566199958109577
11664,-0.06023078084844042,-0.17437705927742286,0.025781715392450083,-0.011946122640429357,-0.02017794428667684,-0.030815993183214332,0.00039718959844920723,-0.05337751685252449,0.09411487913727894
11735,-0.034687213942888394,-0.18597875601569652,-0.19798377917125462,-0.18121004899755933,-0.0776850964447,0.16031417737529577,-0.05735886792851879,0.0016321541864298883,-0.3461068506689233
11762,-0.05865983243954263,-0.1543028645451079,-0.0030882336389338742,-0.03485502776102179,0.01959153974858009,0.015265340779900619,-0.03291814666320963,-0.07053553558174407,0.004459422781518327
11842,0.029312150680343565,0.05309665116310868,-0.3039766866695849,-0.1470736932807648,0.39612700287778474,-0.08647393573501626,-0.6562856438991629,-0.04189029731505826,-0.10928485425298466
11940,-0.009276736674654954,0.016598416287120932,-0.4115191163924973,-0.15938123883073335,0.3285045477988322,0.2327005482033794,-0.04068884441555692,-0.5390595325955921,-0.04076651192986793
11995,-0.05879383424150634,-0.1162098036590067,0.15189649958228035,-0.033542254149668695,0.036349445983565605,0.020872572613199983,0.022180396827867162,0.011032139110591052,0.20340030191349046
12037,-0.049879639902595065,-0.12787914210960866,-0.13407401028831126,0.01506693335436859,0.011176996811468784,0.3126993946349367,0.08067614470463476,-0.2692366710082211,0.22227161132998546
12055,-0.06417756305118058,-0.17434853008922274,-0.0052255928367133395,-0.007618710869659657,-0.036897639644836826,0.17138740518102466,0.0462072256183892,-0.09673060335489973,0.13823372026810926
12091,0.0411747304780417,0.4500052490458018,0.35625553665114884,0.20309464138746464,0.1851719759423819,-0.7226725266837422,0.12751286015020397,0.21019856501284193,0.6112162939283928
12126,-0.012849718800402147,-0.045052966963260006,-0.2715571398724404,-0.20349815507932395,0.21008769773090785,0.29336668646771863,-0.07117177076813845,-0.26929750368961,-0.29797583997176824
12144,-0.01720826970836988,0.4514481017162122,0.38248035175607653,-0.5937614586259419,0.23749577077624484,-0.07355112965683434,0.03321587700497403,-1.4412783780399074,-0.2879484668624265
12206,-0.06203748070308399,-0.15001256692866405,0.045236107538306786,0.03578051155753011,-0.037528106892535266,0.19094788739303678,0.08886961160812397,-0.07301562430018797,0.22344811922477875
12224,-0.05143422704856531,-0.1308039174093416,-0.07246035452060985,-0.0541973304472829,0.09359269822662054,0.07052558765005247,-0.05559679134243322,-0.13519453875521506,0.0013824338974169489
12242,-0.1064601367824154,-0.22435613055625248,0.15777695867618668,-0.06650223609627551,0.053563594433922675,0.15703194416416652,0.09343106347934811,0.11354104741915523,0.7149028123176706
12288,-0.05123278352952091,-0.143633573899967,0.13497548726033942,-0.022922861142588825,-0.01561391862363897,-0.06592141748504672,-0.014977726127687488,-0.05779990839287883,-0.10162505077120135
12340,-0.06298081038441228,-0.15404710731507926,-0.06912214012196691,-0.06734255138828082,-0.06691967241757922,0.23810341914833746,0.10342197175469038,0.03988233019309225,0.03349096017268397
12368,-0.03499571902861743,-0.040102042988082016,-0.0747077802726779,0.006766141649481799,0.31810723669188906,-0.004799559577387687,-0.0228079721392822,0.3277563086242891,-0.10023988068204413
12402,-0.059071811767894535,-0.14871240906198357,-0.01810093545606703,-0.025520621363136688,0.013052614967593365,0.006156979464170113,-0.024322450679206346,-0.06443540530991625,0.01841639710876479
12457,-0.050389102956150615,-0.14101796209469658,-0.030529477296031796,0.05812967435366976,0.004358097483687548,-0.07531767826031653,-0.03824767227175362,-0.23111482226683924,-0.0787304638891446
12509,-0.03738141906065765,-0.0967242009465077,-0.008627707784216898,-0.025359617339594444,0.1780249979635711,-0.1027623222464059,-0.27142316341540623,0.0883524998904603,-0.021710686042205576
12572,-0.0355935253363328,-0.1251216057780315,-0.06944079574998792,0.011487629282512008,0.10432126650646535,-0.042540502602169974,-0.2154230350640229,-0.1419713447144524,-0.19645722521915443
12643,-0.06322070652200013,-0.1495846939519691,0.003126602493508795,0.06754036432379575,0.03767070251742694,-0.03185133593626567,-0.019192639403071414,-0.04883665147573194,0.10241006729878517
12689,-0.04596822513773493,-0.10375505320750046,-0.06724891935259932,-0.028992322058715277,0.13600398155577942,-0.0015668724998319362,-0.17002701756096333,0.03679569382615607,0.04839150215013223
12778,-0.036449954682496684,-0.13255739781252912,-0.07530455438285873,0.08122442019330409,0.007515067502589243,-0.0201045905113013,0.0690073023767513,-0.23358998167461323,-0.11350334172234176
12812,-0.05647340692345588,-0.1475602694096952,-0.00017666592504336827,-0.031361194141281724,0.029428132278342078,-0.00499827481364344,-0.038102404029302976,-0.06406477554111094,-0.01700877482368278
12849,-0.05630195644152997,-0.15489141862425787,-0.008938641508246387,-0.013105985583759588,0.025666682111609062,0.04253769047491611,-0.037470524566868606,-0.09607369337161957,0.0024574820927295714
12876,-0.02854912805365051,-0.2789348456039539,-0.005358819780046904,-0.2426220189058299,-0.24579821171577454,0.0573562305863808,-0.03562993712939915,0.10365479193228229,-0.7559401660920532
12912,-0.051692436125765635,-0.09104609965798378,-0.05983206203227005,0.013262769226744986,0.19838157383484645,-0.07651763983450069,-0.20752282878011488,-0.11665363156494722,0.10360672442682978
12920,-0.017884781374169604,0.04455554813530129,0.10645167710074843,-0.0753890333546845,0.5152641046848498,-0.4449321693610817,0.07907085164700113,-0.21880267600064676,0.1918209827000279
